CandidateID,County,Votes
19749,COLES,6373
19749,FRANKLIN,6268
19749,BUREAU,5969
19749,CHRISTIAN,5638
19749,LEE,5320
19749,MORGAN,5264
19749,JEFFERSON,5130
19749,RANDOLPH,5017
19749,WOODFORD,4984
19749,MARION,4577
19749,LIVINGSTON,4474
19749,CLINTON,4406
19749,MONROE,4155
19749,McDONOUGH,3995
19749,LOGAN,3822
19749,MONTGOMERY,3817
19749,IROQUOIS,3551
19749,PERRY,3542
19749,SALINE,3519
19749,JoDAVIESS,3330
19749,EFFINGHAM,3297
19749,MERCER,3231
19749,SHELBY,3170
19749,JERSEY,3135
19749,MASON,2996
19749,PIATT,2958
19749,UNION,2807
19749,EDGAR,2568
19749,HANCOCK,2457
19749,PIKE,2449
19749,WARREN,2445
19749,DeWITT,2415
19749,CARROLL,2333
19749,CRAWFORD,2263
19749,FAYETTE,2262
19749,WHITE,2238
19749,DOUGLAS,2226
19749,MENARD,2097
19749,BOND,2043
19749,MARSHALL,1935
19749,CASS,1921
19749,MOULTRIE,1793
19749,GREENE,1770
19749,WASHINGTON,1751
19749,FORD,1646
19749,MASSAC,1631
19749,RICHLAND,1598
19749,CLARK,1575
19749,JOHNSON,1574
19749,LAWRENCE,1569
19749,JASPER,1534
19749,SCHUYLER,1525
19749,CUMBERLAND,1507
19749,WAYNE,1416
19749,PUTNAM,1400
19749,PULASKI,1376
19749,ALEXANDER,1372
19749,HAMILTON,1336
19749,HENDERSON,1301
19749,WABASH,1268
19749,CLAY,1199
19749,SCOTT,1011
19749,GALLATIN,940
19749,CALHOUN,896
19749,STARK,818
19749,BROWN,609
19749,HARDIN,607
19749,POPE,600
19749,EDWARDS,521
19750,McLEAN,40644
19750,LIVINGSTON,9693
19750,LOGAN,6919
19750,DeWITT,4430
19750,TAZEWELL,1266
19750,PIATT,531
19750,FORD,521
19750,KANKAKEE,38
19750,MENARD,19
19750,WOODFORD,14
19750,SANGAMON,8
19750,IROQUOIS,5
19750,MACON,2
19750,LaSALLE,0
19751,COOK,468935
19751,DuPAGE,163039
19751,LAKE,105956
19751,WILL,103085
19751,KANE,69103
19751,McHENRY,53248
19751,SANGAMON,47421
19751,WINNEBAGO,47332
19751,MADISON,43478
19751,ST. CLAIR,37241
19751,CHAMPAIGN,30848
19751,McLEAN,29629
19751,PEORIA,26989
19751,TAZEWELL,25825
19751,ROCK ISLAND,22567
19751,MACON,19573
19751,KANKAKEE,18597
19751,LaSALLE,18157
19751,KENDALL,18131
19751,ADAMS,16370
19751,DeKALB,14688
19751,VERMILION,13849
19751,OGLE,11658
19751,HENRY,11134
19751,WILLIAMSON,10675
19751,BOONE,9755
19751,WHITESIDE,9666
19751,STEPHENSON,9627
19751,COLES,9384
19751,WOODFORD,9197
19751,MACOUPIN,8977
19751,KNOX,8882
19751,GRUNDY,8788
19751,CLINTON,8687
19751,EFFINGHAM,8662
19751,MONROE,7990
19751,MORGAN,7575
19751,BUREAU,7436
19751,LIVINGSTON,7392
19751,CHRISTIAN,7383
19751,MARION,7283
19751,LEE,7061
19751,JACKSON,7036
19751,IROQUOIS,6993
19751,JEFFERSON,6707
19751,LOGAN,6252
19751,FRANKLIN,6052
19751,RANDOLPH,5998
19751,McDONOUGH,5523
19751,MONTGOMERY,5420
19751,FULTON,5297
19751,SHELBY,5119
19751,PIATT,4849
19751,JoDAVIESS,4759
19751,JERSEY,4752
19751,FAYETTE,4496
19751,DOUGLAS,4395
19751,CRAWFORD,4340
19751,WAYNE,4239
19751,EDGAR,4199
19751,HANCOCK,4064
19751,WASHINGTON,3940
19751,PIKE,3873
19751,MERCER,3823
19751,SALINE,3820
19751,CARROLL,3629
19751,PERRY,3628
19751,CLARK,3603
19751,DeWITT,3596
19751,MENARD,3551
19751,WHITE,3530
19751,WARREN,3523
19751,RICHLAND,3430
19751,UNION,3306
19751,FORD,3290
19751,MOULTRIE,3058
19751,MASON,3026
19751,BOND,2979
19751,GREENE,2813
19751,JOHNSON,2756
19751,CLAY,2754
19751,MASSAC,2693
19751,LAWRENCE,2688
19751,JASPER,2679
19751,WABASH,2677
19751,CUMBERLAND,2591
19751,MARSHALL,2537
19751,CASS,2344
19751,SCHUYLER,2107
19751,EDWARDS,1684
19751,HAMILTON,1645
19751,SCOTT,1561
19751,HENDERSON,1495
19751,PULASKI,1319
19751,PUTNAM,1289
19751,STARK,1199
19751,BROWN,1143
19751,CALHOUN,1063
19751,POPE,990
19751,ALEXANDER,967
19751,HARDIN,848
19751,GALLATIN,773
19752,COOK,805720
19752,DuPAGE,104055
19752,LAKE,81721
19752,WILL,81499
19752,KANE,47357
19752,ST. CLAIR,34473
19752,McHENRY,32685
19752,MADISON,30358
19752,WINNEBAGO,26491
19752,PEORIA,22226
19752,SANGAMON,21851
19752,ROCK ISLAND,20148
19752,CHAMPAIGN,20130
19752,McLEAN,17453
19752,TAZEWELL,14740
19752,LaSALLE,14734
19752,KANKAKEE,13504
19752,MACON,11988
19752,KENDALL,11605
19752,DeKALB,11326
19752,WILLIAMSON,8898
19752,JACKSON,8481
19752,WHITESIDE,6881
19752,VERMILION,6637
19752,GRUNDY,6608
19752,KNOX,6402
19752,FRANKLIN,6096
19752,MACOUPIN,5575
19752,HENRY,5496
19752,FULTON,5162
19752,JEFFERSON,4931
19752,ADAMS,4706
19752,RANDOLPH,4534
19752,COLES,4421
19752,BUREAU,4397
19752,BOONE,4300
19752,OGLE,4074
19752,STEPHENSON,3979
19752,WOODFORD,3779
19752,MONROE,3701
19752,MARION,3680
19752,CHRISTIAN,3597
19752,SALINE,3499
19752,LEE,3463
19752,PERRY,3369
19752,CLINTON,3121
19752,MORGAN,3081
19752,LIVINGSTON,3054
19752,MONTGOMERY,2772
19752,EFFINGHAM,2716
19752,UNION,2643
19752,JERSEY,2598
19752,McDONOUGH,2564
19752,JoDAVIESS,2445
19752,MERCER,2297
19752,SHELBY,2258
19752,WHITE,2022
19752,LOGAN,1978
19752,MASON,1967
19752,IROQUOIS,1902
19752,PIATT,1795
19752,FAYETTE,1675
19752,WARREN,1667
19752,EDGAR,1611
19752,JOHNSON,1596
19752,CRAWFORD,1560
19752,CARROLL,1549
19752,BOND,1544
19752,PIKE,1481
19752,HANCOCK,1442
19752,DeWITT,1417
19752,MARSHALL,1416
19752,WASHINGTON,1381
19752,MASSAC,1360
19752,HAMILTON,1322
19752,DOUGLAS,1263
19752,CLARK,1261
19752,ALEXANDER,1244
19752,CASS,1228
19752,RICHLAND,1220
19752,GREENE,1217
19752,MOULTRIE,1177
19752,WAYNE,1165
19752,PULASKI,1154
19752,MENARD,1151
19752,LAWRENCE,1135
19752,JASPER,1130
19752,PUTNAM,1062
19752,CUMBERLAND,1060
19752,GALLATIN,956
19752,HENDERSON,936
19752,SCHUYLER,932
19752,WABASH,920
19752,CLAY,893
19752,FORD,891
19752,CALHOUN,747
19752,HARDIN,558
19752,STARK,551
19752,POPE,512
19752,SCOTT,503
19752,EDWARDS,424
19752,BROWN,339
19753,STARK,1666
19754,ROCK ISLAND,20809
19755,ROCK ISLAND,23509
19756,KANE,35500
19757,CLINTON,6504
19758,FULTON,7995
19758,McDONOUGH,7263
19758,HANCOCK,4900
19758,SCHUYLER,2663
19758,HENDERSON,240
19758,KNOX,190
19758,ADAMS,17
19758,WARREN,16
19760,MACON,28084
19760,PIATT,5127
19760,SANGAMON,391
19760,DeWITT,262
19760,CHAMPAIGN,169
19760,MOULTRIE,157
19760,LOGAN,128
19760,CHRISTIAN,82
19761,TAZEWELL,36291
19761,WOODFORD,11606
19761,MASON,4308
19761,MARSHALL,936
19761,McLEAN,582
19761,LaSALLE,188
19761,LOGAN,69
19761,LIVINGSTON,13
19762,COOK,447388
19762,DuPAGE,174041
19762,LAKE,116277
19762,WILL,109319
19762,KANE,75835
19762,McHENRY,61827
19762,MADISON,46075
19762,WINNEBAGO,44785
19762,SANGAMON,39692
19762,ST. CLAIR,39438
19762,McLEAN,31646
19762,CHAMPAIGN,29918
19762,PEORIA,28127
19762,TAZEWELL,26991
19762,ROCK ISLAND,22680
19762,MACON,20467
19762,KANKAKEE,20449
19762,KENDALL,19946
19762,LaSALLE,19843
19762,ADAMS,17146
19762,DeKALB,16246
19762,VERMILION,14028
19762,WILLIAMSON,13081
19762,OGLE,11236
19762,HENRY,10829
19762,WOODFORD,10061
19762,GRUNDY,9760
19762,CLINTON,9699
19762,BOONE,9529
19762,COLES,9507
19762,WHITESIDE,9436
19762,EFFINGHAM,9352
19762,STEPHENSON,9338
19762,MACOUPIN,9278
19762,MONROE,8843
19762,MARION,8683
19762,KNOX,8311
19762,JEFFERSON,8281
19762,JACKSON,8114
19762,FRANKLIN,7677
19762,CHRISTIAN,7462
19762,LIVINGSTON,7335
19762,IROQUOIS,7329
19762,BUREAU,7258
19762,MORGAN,7192
19762,RANDOLPH,6607
19762,LEE,6527
19762,LOGAN,5864
19762,SHELBY,5726
19762,MONTGOMERY,5260
19762,McDONOUGH,5242
19762,JERSEY,5215
19762,FULTON,5173
19762,PIATT,4975
19762,WAYNE,4899
19762,SALINE,4839
19762,JoDAVIESS,4726
19762,FAYETTE,4638
19762,DOUGLAS,4522
19762,EDGAR,4491
19762,PERRY,4481
19762,CRAWFORD,4375
19762,WHITE,4358
19762,WASHINGTON,4354
19762,HANCOCK,4271
19762,PIKE,4110
19762,UNION,3900
19762,DeWITT,3859
19762,MERCER,3823
19762,CLARK,3805
19762,CARROLL,3621
19762,RICHLAND,3525
19762,FORD,3401
19762,WARREN,3281
19762,MOULTRIE,3261
19762,MENARD,3239
19762,JOHNSON,3170
19762,BOND,3082
19762,MASON,2952
19762,CLAY,2948
19762,JASPER,2897
19762,MASSAC,2828
19762,GREENE,2820
19762,WABASH,2809
19762,CUMBERLAND,2739
19762,LAWRENCE,2670
19762,MARSHALL,2666
19762,CASS,2242
19762,HAMILTON,2136
19762,SCHUYLER,2051
19762,EDWARDS,1862
19762,HENDERSON,1559
19762,SCOTT,1538
19762,PULASKI,1487
19762,PUTNAM,1264
19762,STARK,1246
19762,CALHOUN,1157
19762,GALLATIN,1145
19762,ALEXANDER,1137
19762,BROWN,1120
19762,POPE,1057
19762,HARDIN,922
19763,COOK,870866
19763,DuPAGE,105374
19763,WILL,81548
19763,LAKE,79939
19763,KANE,46363
19763,ST. CLAIR,33474
19763,WINNEBAGO,30691
19763,McHENRY,29116
19763,MADISON,28444
19763,SANGAMON,27822
19763,CHAMPAIGN,22314
19763,PEORIA,21232
19763,ROCK ISLAND,20495
19763,McLEAN,16600
19763,LaSALLE,13871
19763,TAZEWELL,13538
19763,KANKAKEE,12431
19763,KENDALL,11361
19763,MACON,11345
19763,DeKALB,10944
19763,WHITESIDE,7125
19763,KNOX,6925
19763,JACKSON,6876
19763,VERMILION,6290
19763,WILLIAMSON,6177
19763,GRUNDY,6073
19763,HENRY,5958
19763,MACOUPIN,5169
19763,BOONE,5029
19763,OGLE,5015
19763,FULTON,4976
19763,BUREAU,4731
19763,STEPHENSON,4558
19763,COLES,4376
19763,ADAMS,4342
19763,FRANKLIN,4104
19763,LEE,4061
19763,RANDOLPH,3838
19763,JEFFERSON,3310
19763,CHRISTIAN,3265
19763,WOODFORD,3209
19763,MORGAN,3182
19763,MONROE,3138
19763,LIVINGSTON,3073
19763,McDONOUGH,2842
19763,MONTGOMERY,2752
19763,JoDAVIESS,2700
19763,MERCER,2377
19763,SALINE,2375
19763,PERRY,2294
19763,JERSEY,2292
19763,MARION,2291
19763,EFFINGHAM,2272
19763,CLINTON,2270
19763,LOGAN,2201
19763,WARREN,1923
19763,MASON,1891
19763,UNION,1887
19763,SHELBY,1780
19763,IROQUOIS,1723
19763,PIATT,1702
19763,CARROLL,1582
19763,CRAWFORD,1505
19763,FAYETTE,1481
19763,BOND,1442
19763,EDGAR,1435
19763,MENARD,1371
19763,HANCOCK,1343
19763,WHITE,1339
19763,DeWITT,1299
19763,MARSHALL,1285
19763,PIKE,1268
19763,MASSAC,1268
19763,CASS,1249
19763,LAWRENCE,1216
19763,RICHLAND,1171
19763,GREENE,1159
19763,DOUGLAS,1156
19763,JOHNSON,1099
19763,PUTNAM,1096
19763,CLARK,1083
19763,MOULTRIE,1021
19763,ALEXANDER,1015
19763,WASHINGTON,1004
19763,SCHUYLER,990
19763,JASPER,936
19763,CUMBERLAND,926
19763,PULASKI,917
19763,HENDERSON,912
19763,WABASH,885
19763,FORD,854
19763,HAMILTON,780
19763,CLAY,721
19763,CALHOUN,683
19763,WAYNE,625
19763,GALLATIN,564
19763,STARK,537
19763,SCOTT,480
19763,HARDIN,419
19763,POPE,409
19763,BROWN,364
19763,EDWARDS,314
19764,DuPAGE,45994
19764,COOK,1596
19765,DuPAGE,30063
19765,COOK,1294
19766,COOK,234512
19766,DuPAGE,106731
19766,WILL,71755
19766,LAKE,68414
19766,KANE,47605
19766,McHENRY,36053
19766,MADISON,33321
19766,WINNEBAGO,30162
19766,ST. CLAIR,30124
19766,SANGAMON,25296
19766,McLEAN,22684
19766,CHAMPAIGN,21683
19766,PEORIA,18979
19766,TAZEWELL,18699
19766,ROCK ISLAND,15629
19766,KENDALL,13125
19766,MACON,12948
19766,LaSALLE,12613
19766,KANKAKEE,12028
19766,ADAMS,10945
19766,DeKALB,10527
19766,VERMILION,9483
19766,WILLIAMSON,9051
19766,OGLE,8087
19766,HENRY,7434
19766,WOODFORD,7157
19766,EFFINGHAM,6952
19766,COLES,6730
19766,BOONE,6433
19766,WHITESIDE,6408
19766,MONROE,6385
19766,CLINTON,6001
19766,MACOUPIN,5945
19766,STEPHENSON,5895
19766,KNOX,5809
19766,GRUNDY,5761
19766,JACKSON,5677
19766,JEFFERSON,5489
19766,MARION,5471
19766,LIVINGSTON,5372
19766,FRANKLIN,5088
19766,IROQUOIS,4873
19766,LEE,4641
19766,RANDOLPH,4542
19766,BUREAU,4527
19766,MORGAN,4434
19766,CHRISTIAN,4241
19766,LOGAN,3876
19766,SHELBY,3831
19766,McDONOUGH,3701
19766,MONTGOMERY,3637
19766,JERSEY,3592
19766,FULTON,3444
19766,WAYNE,3422
19766,FAYETTE,3382
19766,PIATT,3306
19766,SALINE,3178
19766,JoDAVIESS,3174
19766,CRAWFORD,3145
19766,DOUGLAS,3078
19766,WASHINGTON,2997
19766,HANCOCK,2960
19766,CLARK,2923
19766,EDGAR,2867
19766,PERRY,2769
19766,WHITE,2765
19766,RICHLAND,2696
19766,PIKE,2635
19766,DeWITT,2576
19766,MERCER,2518
19766,UNION,2508
19766,FORD,2419
19766,CARROLL,2337
19766,JOHNSON,2313
19766,WARREN,2252
19766,CLAY,2211
19766,MASSAC,2203
19766,MOULTRIE,2198
19766,BOND,2143
19766,MENARD,2125
19766,LAWRENCE,2113
19766,WABASH,2020
19766,JASPER,1967
19766,CUMBERLAND,1903
19766,MARSHALL,1810
19766,GREENE,1694
19766,MASON,1639
19766,CASS,1428
19766,EDWARDS,1364
19766,SCHUYLER,1358
19766,HAMILTON,1312
19766,PULASKI,982
19766,HENDERSON,971
19766,SCOTT,890
19766,STARK,835
19766,POPE,804
19766,PUTNAM,795
19766,ALEXANDER,771
19766,BROWN,747
19766,GALLATIN,727
19766,CALHOUN,723
19766,HARDIN,699
19767,COOK,1067469
19767,DuPAGE,168701
19767,LAKE,126046
19767,WILL,118750
19767,KANE,73640
19767,McHENRY,54076
19767,WINNEBAGO,45883
19767,SANGAMON,44361
19767,ST. CLAIR,43754
19767,MADISON,42685
19767,PEORIA,31300
19767,CHAMPAIGN,30551
19767,ROCK ISLAND,28189
19767,McLEAN,26001
19767,TAZEWELL,23090
19767,LaSALLE,21489
19767,KANKAKEE,21042
19767,MACON,19479
19767,KENDALL,18013
19767,DeKALB,16574
19767,VERMILION,11508
19767,ADAMS,10889
19767,WILLIAMSON,10822
19767,WHITESIDE,10661
19767,GRUNDY,10296
19767,KNOX,9824
19767,JACKSON,9751
19767,HENRY,9744
19767,MACOUPIN,9167
19767,OGLE,8372
19767,STEPHENSON,8260
19767,BOONE,8159
19767,BUREAU,7774
19767,COLES,7565
19767,FRANKLIN,7255
19767,FULTON,7232
19767,CHRISTIAN,7032
19767,MORGAN,6403
19767,RANDOLPH,6386
19767,JEFFERSON,6371
19767,WOODFORD,6347
19767,CLINTON,6269
19767,LEE,6209
19767,MARION,5978
19767,MONROE,5741
19767,LIVINGSTON,5438
19767,EFFINGHAM,4904
19767,MONTGOMERY,4778
19767,McDONOUGH,4636
19767,LOGAN,4538
19767,SALINE,4422
19767,PERRY,4341
19767,JoDAVIESS,4337
19767,IROQUOIS,4277
19767,JERSEY,4141
19767,SHELBY,3956
19767,MERCER,3832
19767,PIATT,3517
19767,UNION,3517
19767,MASON,3480
19767,EDGAR,3250
19767,WHITE,3085
19767,WARREN,3071
19767,CARROLL,3020
19767,CRAWFORD,2974
19767,PIKE,2972
19767,FAYETTE,2914
19767,HANCOCK,2826
19767,DOUGLAS,2761
19767,DeWITT,2670
19767,MENARD,2635
19767,BOND,2524
19767,WASHINGTON,2511
19767,GREENE,2504
19767,MARSHALL,2295
19767,CASS,2254
19767,WAYNE,2223
19767,MOULTRIE,2201
19767,CLARK,2153
19767,JOHNSON,2136
19767,RICHLAND,2129
19767,JASPER,2015
19767,MASSAC,1942
19767,FORD,1925
19767,LAWRENCE,1897
19767,CUMBERLAND,1878
19767,SCHUYLER,1808
19767,HAMILTON,1766
19767,WABASH,1751
19767,PUTNAM,1666
19767,CLAY,1609
19767,HENDERSON,1592
19767,PULASKI,1574
19767,ALEXANDER,1516
19767,SCOTT,1217
19767,CALHOUN,1186
19767,GALLATIN,1044
19767,STARK,985
19767,EDWARDS,880
19767,BROWN,794
19767,HARDIN,752
19767,POPE,722
19768,COOK,407044
19768,DuPAGE,162736
19768,WILL,107770
19768,LAKE,105626
19768,KANE,71886
19768,McHENRY,55638
19768,WINNEBAGO,42604
19768,SANGAMON,42121
19768,MADISON,41532
19768,ST. CLAIR,36107
19768,McLEAN,30396
19768,PEORIA,26832
19768,TAZEWELL,25789
19768,CHAMPAIGN,23663
19768,ROCK ISLAND,20993
19768,KENDALL,20630
19768,LaSALLE,18736
19768,MACON,18723
19768,KANKAKEE,17417
19768,DeKALB,15222
19768,ADAMS,13801
19768,WILLIAMSON,12594
19768,OGLE,11091
19768,HENRY,10146
19768,VERMILION,9997
19768,WOODFORD,9588
19768,GRUNDY,9231
19768,BOONE,9104
19768,COLES,8894
19768,WHITESIDE,8857
19768,EFFINGHAM,8610
19768,STEPHENSON,8573
19768,CLINTON,8353
19768,KNOX,8215
19768,MACOUPIN,7924
19768,MONROE,7879
19768,JACKSON,7817
19768,LIVINGSTON,7624
19768,JEFFERSON,7572
19768,MARION,7226
19768,MORGAN,7046
19768,BUREAU,6977
19768,FRANKLIN,6758
19768,CHRISTIAN,6717
19768,LEE,6712
19768,IROQUOIS,6464
19768,LOGAN,6190
19768,RANDOLPH,6097
19768,SHELBY,5027
19768,McDONOUGH,4869
19768,FULTON,4860
19768,MONTGOMERY,4799
19768,JERSEY,4590
19768,JoDAVIESS,4483
19768,SALINE,4403
19768,WAYNE,4311
19768,FAYETTE,4307
19768,CRAWFORD,4211
19768,PIATT,4135
19768,PERRY,4133
19768,WASHINGTON,3893
19768,EDGAR,3794
19768,DOUGLAS,3746
19768,WHITE,3613
19768,HANCOCK,3603
19768,DeWITT,3593
19768,CLARK,3591
19768,MERCER,3532
19768,UNION,3468
19768,CARROLL,3444
19768,PIKE,3345
19768,RICHLAND,3339
19768,MENARD,3328
19768,WARREN,3232
19768,JOHNSON,3119
19768,FORD,2959
19768,MOULTRIE,2838
19768,BOND,2816
19768,MASSAC,2718
19768,CLAY,2710
19768,WABASH,2615
19768,MASON,2591
19768,LAWRENCE,2552
19768,CUMBERLAND,2529
19768,GREENE,2528
19768,JASPER,2522
19768,MARSHALL,2455
19768,CASS,2154
19768,HAMILTON,1882
19768,SCHUYLER,1796
19768,EDWARDS,1675
19768,HENDERSON,1338
19768,SCOTT,1335
19768,PULASKI,1298
19768,STARK,1170
19768,PUTNAM,1161
19768,POPE,1041
19768,BROWN,979
19768,ALEXANDER,976
19768,CALHOUN,921
19768,GALLATIN,911
19768,HARDIN,899
19769,COOK,843455
19769,DuPAGE,103351
19769,LAKE,81088
19769,WILL,78194
19769,KANE,45363
19769,ST. CLAIR,34962
19769,MADISON,31612
19769,WINNEBAGO,31070
19769,McHENRY,30469
19769,CHAMPAIGN,28558
19769,SANGAMON,25745
19769,PEORIA,22332
19769,ROCK ISLAND,21317
19769,McLEAN,16822
19769,TAZEWELL,14552
19769,KANKAKEE,14428
19769,LaSALLE,13988
19769,MACON,13020
19769,VERMILION,11065
19769,DeKALB,10863
19769,KENDALL,9848
19769,WHITESIDE,7620
19769,ADAMS,7408
19769,JACKSON,7013
19769,KNOX,6874
19769,MACOUPIN,6393
19769,WILLIAMSON,6353
19769,HENRY,6228
19769,GRUNDY,6152
19769,FULTON,5438
19769,BOONE,4991
19769,STEPHENSON,4983
19769,COLES,4930
19769,FRANKLIN,4836
19769,OGLE,4707
19769,BUREAU,4580
19769,RANDOLPH,4257
19769,CHRISTIAN,4105
19769,LEE,3726
19769,JEFFERSON,3724
19769,MONROE,3722
19769,MARION,3682
19769,WOODFORD,3422
19769,MORGAN,3400
19769,CLINTON,3262
19769,MONTGOMERY,3253
19769,McDONOUGH,3186
19769,LIVINGSTON,2833
19769,EFFINGHAM,2796
19769,JERSEY,2738
19769,JoDAVIESS,2618
19769,PIATT,2597
19769,IROQUOIS,2548
19769,MERCER,2540
19769,PERRY,2517
19769,SHELBY,2507
19769,SALINE,2478
19769,MASON,2242
19769,UNION,2179
19769,LOGAN,2046
19769,DOUGLAS,2006
19769,PIKE,2004
19769,EDGAR,1978
19769,HANCOCK,1956
19769,WHITE,1902
19769,WARREN,1900
19769,FAYETTE,1771
19769,CRAWFORD,1709
19769,CARROLL,1676
19769,BOND,1653
19769,DeWITT,1492
19769,MOULTRIE,1449
19769,MARSHALL,1425
19769,GREENE,1389
19769,CASS,1360
19769,FORD,1352
19769,WASHINGTON,1306
19769,CLARK,1305
19769,RICHLAND,1263
19769,LAWRENCE,1260
19769,JASPER,1245
19769,MENARD,1242
19769,SCHUYLER,1209
19769,ALEXANDER,1194
19769,MASSAC,1171
19769,CUMBERLAND,1115
19769,PULASKI,1095
19769,PUTNAM,1087
19769,JOHNSON,1069
19769,HENDERSON,1022
19769,WAYNE,999
19769,WABASH,946
19769,CLAY,945
19769,HAMILTON,922
19769,CALHOUN,812
19769,GALLATIN,684
19769,SCOTT,680
19769,STARK,552
19769,BROWN,490
19769,HARDIN,436
19769,POPE,421
19769,EDWARDS,406
19770,COOK,345255
19770,DuPAGE,144505
19770,WILL,93138
19770,LAKE,90958
19770,KANE,64014
19770,McHENRY,53601
19770,WINNEBAGO,40239
19770,MADISON,40116
19770,SANGAMON,38189
19770,ST. CLAIR,34877
19770,McLEAN,29885
19770,PEORIA,26824
19770,TAZEWELL,26574
19770,CHAMPAIGN,25958
19770,ROCK ISLAND,19406
19770,MACON,19063
19770,LaSALLE,18482
19770,KANKAKEE,17434
19770,KENDALL,17263
19770,ADAMS,15277
19770,DeKALB,14096
19770,WILLIAMSON,11880
19770,VERMILION,11610
19770,OGLE,10602
19770,WOODFORD,9838
19770,HENRY,9464
19770,BOONE,8704
19770,GRUNDY,8655
19770,COLES,8483
19770,WHITESIDE,8331
19770,EFFINGHAM,8303
19770,STEPHENSON,8080
19770,MACOUPIN,7811
19770,MONROE,7663
19770,CLINTON,7428
19770,LIVINGSTON,7236
19770,KNOX,7213
19770,JACKSON,6962
19770,CHRISTIAN,6896
19770,BUREAU,6798
19770,JEFFERSON,6738
19770,IROQUOIS,6548
19770,MARION,6476
19770,FRANKLIN,6375
19770,LEE,6346
19770,MORGAN,6212
19770,LOGAN,5588
19770,RANDOLPH,5544
19770,SHELBY,5147
19770,MONTGOMERY,4914
19770,McDONOUGH,4818
19770,FULTON,4655
19770,JERSEY,4434
19770,PIATT,4271
19770,WAYNE,4189
19770,JoDAVIESS,4138
19770,FAYETTE,4104
19770,SALINE,4043
19770,CRAWFORD,3922
19770,DOUGLAS,3859
19770,HANCOCK,3851
19770,PERRY,3592
19770,EDGAR,3555
19770,WASHINGTON,3532
19770,WHITE,3519
19770,PIKE,3509
19770,CLARK,3437
19770,DeWITT,3437
19770,RICHLAND,3244
19770,MERCER,3165
19770,UNION,3161
19770,MENARD,3140
19770,CARROLL,3131
19770,FORD,3034
19770,JOHNSON,2924
19770,MOULTRIE,2884
19770,WARREN,2857
19770,BOND,2689
19770,CLAY,2587
19770,MARSHALL,2554
19770,MASSAC,2543
19770,MASON,2532
19770,WABASH,2403
19770,LAWRENCE,2400
19770,JASPER,2377
19770,CUMBERLAND,2376
19770,GREENE,2319
19770,CASS,2002
19770,SCHUYLER,1726
19770,HAMILTON,1671
19770,EDWARDS,1608
19770,SCOTT,1243
19770,PUTNAM,1232
19770,HENDERSON,1217
19770,STARK,1135
19770,PULASKI,1132
19770,BROWN,1030
19770,POPE,951
19770,CALHOUN,904
19770,ALEXANDER,846
19770,GALLATIN,830
19770,HARDIN,811
19771,COOK,945635
19771,DuPAGE,129941
19771,LAKE,95886
19771,WILL,91471
19771,KANE,55253
19771,ST. CLAIR,38813
19771,MADISON,35566
19771,McHENRY,35445
19771,WINNEBAGO,35436
19771,SANGAMON,31214
19771,CHAMPAIGN,26489
19771,ROCK ISLAND,24143
19771,PEORIA,23832
19771,McLEAN,18967
19771,TAZEWELL,15511
19771,LaSALLE,14950
19771,KANKAKEE,14830
19771,KENDALL,13244
19771,MACON,13098
19771,DeKALB,12551
19771,VERMILION,9112
19771,JACKSON,8534
19771,WHITESIDE,8517
19771,KNOX,8240
19771,WILLIAMSON,7686
19771,HENRY,7556
19771,MACOUPIN,7163
19771,GRUNDY,6982
19771,ADAMS,6307
19771,FULTON,5885
19771,BOONE,5735
19771,STEPHENSON,5728
19771,FRANKLIN,5723
19771,COLES,5625
19771,OGLE,5611
19771,BUREAU,5329
19771,RANDOLPH,5235
19771,JEFFERSON,5018
19771,MARION,4782
19771,CLINTON,4657
19771,MORGAN,4534
19771,MONROE,4441
19771,LEE,4345
19771,CHRISTIAN,4189
19771,WOODFORD,3758
19771,EFFINGHAM,3493
19771,LIVINGSTON,3447
19771,McDONOUGH,3422
19771,MONTGOMERY,3422
19771,PERRY,3400
19771,SALINE,3337
19771,JoDAVIESS,3220
19771,JERSEY,3176
19771,MERCER,3036
19771,UNION,2761
19771,LOGAN,2679
19771,SHELBY,2537
19771,PIATT,2499
19771,IROQUOIS,2481
19771,MASON,2474
19771,WARREN,2420
19771,EDGAR,2395
19771,FAYETTE,2183
19771,CARROLL,2161
19771,WHITE,2138
19771,CRAWFORD,2032
19771,PIKE,2019
19771,BOND,2001
19771,HANCOCK,1898
19771,DOUGLAS,1897
19771,WASHINGTON,1885
19771,GREENE,1822
19771,DeWITT,1766
19771,MENARD,1595
19771,CASS,1586
19771,MASSAC,1570
19771,MARSHALL,1525
19771,CLARK,1507
19771,MOULTRIE,1480
19771,JASPER,1476
19771,RICHLAND,1466
19771,LAWRENCE,1456
19771,JOHNSON,1418
19771,SCHUYLER,1378
19771,ALEXANDER,1361
19771,CUMBERLAND,1334
19771,PULASKI,1329
19771,WAYNE,1289
19771,HAMILTON,1288
19771,HENDERSON,1259
19771,FORD,1256
19771,WABASH,1232
19771,PUTNAM,1163
19771,CLAY,1132
19771,CALHOUN,1003
19771,GALLATIN,905
19771,SCOTT,827
19771,STARK,682
19771,HARDIN,581
19771,EDWARDS,558
19771,POPE,537
19771,BROWN,476
19772,COOK,55928
19773,LAKE,17084
19773,COOK,1085
19774,LAKE,24859
19774,COOK,1528
19775,COOK,33856
