CandidateID,County,Votes
15698,CLINTON,3364
15698,MONTGOMERY,3351
15698,MORGAN,3101
15698,LEE,3072
15698,LIVINGSTON,2894
15698,McDONOUGH,2859
15698,PERRY,2754
15698,WOODFORD,2734
15698,SALINE,2668
15698,JoDAVIESS,2546
15698,JERSEY,2450
15698,EFFINGHAM,2378
15698,UNION,2347
15698,MERCER,2321
15698,LOGAN,1959
15698,SHELBY,1936
15698,WARREN,1883
15698,IROQUOIS,1871
15698,BOND,1791
15698,FAYETTE,1711
15698,PIKE,1696
15698,CRAWFORD,1682
15698,EDGAR,1664
15698,HANCOCK,1641
15698,CLARK,1635
15698,MASON,1571
15698,PIATT,1569
15698,LAWRENCE,1535
15698,WASHINGTON,1494
15698,WHITE,1466
15698,MASSAC,1453
15698,CARROLL,1425
15698,ALEXANDER,1358
15698,DeWITT,1356
15698,GREENE,1326
15698,HENDERSON,1279
15698,RICHLAND,1270
15698,MENARD,1268
15698,DOUGLAS,1263
15698,MOULTRIE,1241
15698,WAYNE,1201
15698,CASS,1190
15698,CLAY,1185
15698,JOHNSON,1157
15698,PULASKI,1155
15698,HAMILTON,1146
15698,JASPER,1112
15698,MARSHALL,1106
15698,WABASH,974
15698,CUMBERLAND,944
15698,CALHOUN,937
15698,GALLATIN,880
15698,PUTNAM,846
15698,SCHUYLER,844
15698,FORD,823
15698,HARDIN,719
15698,POPE,602
15698,BROWN,514
15698,STARK,464
15698,SCOTT,440
15698,EDWARDS,353
15699,COOK,34758
15699,DuPAGE,7576
15699,WILL,5836
15699,LAKE,5107
15699,KANE,4356
15699,McHENRY,3745
15699,WINNEBAGO,3514
15699,SANGAMON,3000
15699,MADISON,2414
15699,PEORIA,2335
15699,TAZEWELL,2252
15699,CHAMPAIGN,2143
15699,McLEAN,2098
15699,ST. CLAIR,1821
15699,LaSALLE,1435
15699,MACON,1418
15699,ROCK ISLAND,1397
15699,DeKALB,1344
15699,KANKAKEE,1268
15699,JACKSON,1104
15699,KENDALL,1102
15699,VERMILION,1062
15699,WILLIAMSON,1054
15699,OGLE,802
15699,FULTON,778
15699,FRANKLIN,775
15699,BOONE,749
15699,GRUNDY,740
15699,WHITESIDE,713
15699,COLES,707
15699,KNOX,695
15699,CHRISTIAN,685
15699,STEPHENSON,683
15699,HENRY,671
15699,WOODFORD,634
15699,MACOUPIN,569
15699,JEFFERSON,543
15699,EFFINGHAM,527
15699,LEE,525
15699,LIVINGSTON,524
15699,MORGAN,517
15699,BUREAU,494
15699,ADAMS,488
15699,IROQUOIS,480
15699,SHELBY,462
15699,RANDOLPH,460
15699,PERRY,445
15699,SALINE,435
15699,MONTGOMERY,417
15699,LOGAN,398
15699,MARION,387
15699,McDONOUGH,354
15699,CLINTON,351
15699,MARSHALL,334
15699,UNION,330
15699,PIATT,319
15699,MERCER,299
15699,MASON,294
15699,JoDAVIESS,283
15699,DeWITT,267
15699,JERSEY,260
15699,DOUGLAS,250
15699,MENARD,240
15699,EDGAR,228
15699,HANCOCK,225
15699,WASHINGTON,221
15699,CARROLL,219
15699,FAYETTE,219
15699,WARREN,219
15699,GREENE,218
15699,JOHNSON,218
15699,CUMBERLAND,205
15699,CASS,203
15699,WAYNE,200
15699,MOULTRIE,193
15699,MONROE,183
15699,FORD,182
15699,PIKE,178
15699,CRAWFORD,174
15699,WHITE,164
15699,CLAY,156
15699,HAMILTON,155
15699,LAWRENCE,150
15699,CLARK,144
15699,STARK,134
15699,BOND,132
15699,GALLATIN,128
15699,MASSAC,126
15699,WABASH,126
15699,HENDERSON,121
15699,SCHUYLER,120
15699,RICHLAND,116
15699,JASPER,103
15699,PUTNAM,100
15699,ALEXANDER,93
15699,PULASKI,88
15699,HARDIN,86
15699,CALHOUN,85
15699,BROWN,79
15699,EDWARDS,69
15699,POPE,69
15699,SCOTT,62
15700,COOK,29131
15701,MADISON,60160
15701,BOND,4251
15702,McDONOUGH,7831
15703,DeKALB,15111
15704,DeKALB,12702
15705,KANE,74157
15706,KANE,46599
15707,KENDALL,24607
15708,LAKE,21078
15709,LAKE,21740
15710,McHENRY,54181
15711,ST. CLAIR,58486
15711,MONROE,8407
15711,RANDOLPH,8173
15711,PERRY,5450
15711,WASHINGTON,3873
15712,ST. CLAIR,56947
15713,COOK,69229
15714,KNOX,8232
15714,FULTON,6773
15714,McDONOUGH,5850
15714,HANCOCK,4244
15714,WARREN,3477
15714,HENDERSON,1608
15715,KNOX,7958
15715,FULTON,4597
15715,McDONOUGH,2894
15715,WARREN,2316
15715,HANCOCK,2072
15715,HENDERSON,1590
15716,MADISON,8210
15716,ST. CLAIR,5541
15716,FAYETTE,4156
15716,BOND,3281
15716,CLINTON,2909
15716,EFFINGHAM,1529
15716,SHELBY,1171
15717,CHAMPAIGN,8534
15718,CHAMPAIGN,14302
15719,VERMILION,13056
15719,CHAMPAIGN,7396
15720,VERMILION,7122
15720,CHAMPAIGN,2391
15721,CHAMPAIGN,9587
15721,IROQUOIS,7035
15721,LIVINGSTON,5511
15721,FORD,3849
15721,VERMILION,1827
15721,McLEAN,1390
15722,CHAMPAIGN,2839
15722,IROQUOIS,1377
15722,LIVINGSTON,871
15722,FORD,535
15722,VERMILION,283
15722,McLEAN,225
15723,TAZEWELL,14552
15723,McLEAN,12233
15723,WOODFORD,4778
15723,LIVINGSTON,4112
15723,LaSALLE,615
15724,JEFFERSON,8464
15724,MARION,8384
15724,CLINTON,5603
15724,FAYETTE,139
15725,JEFFERSON,3693
15725,MARION,3464
15725,CLINTON,1803
15725,FAYETTE,86
15726,EFFINGHAM,7175
15726,WAYNE,6139
15726,RICHLAND,4542
15726,CLAY,4245
15726,JASPER,3518
15726,WHITE,2852
15726,EDWARDS,2050
15726,WABASH,1468
15726,HAMILTON,738
15727,CRAWFORD,5521
15727,EDGAR,4899
15727,CLARK,4606
15727,LAWRENCE,3686
15727,CUMBERLAND,3095
15727,SHELBY,2590
15727,EFFINGHAM,2082
15727,WABASH,1703
15728,CLARK,1489
15728,CRAWFORD,1401
15728,LAWRENCE,1360
15728,EDGAR,1341
15728,CUMBERLAND,1102
15728,SHELBY,951
15728,EFFINGHAM,558
15728,WABASH,474
15729,PEORIA,41812
15729,TAZEWELL,38280
15729,MARSHALL,3499
15729,PUTNAM,1771
15729,STARK,1613
15730,COOK,66207
15730,LAKE,43734
15731,COOK,55886
15731,LAKE,49404
15732,COOK,19427
15733,COOK,24203
15734,COOK,30087
15735,COLES,12017
15735,PIATT,5555
15735,DOUGLAS,5487
15735,CHAMPAIGN,5200
15735,EDGAR,465
15735,DeWITT,0
15736,COLES,2844
15736,PIATT,1165
15736,CHAMPAIGN,1026
15736,DOUGLAS,901
15736,EDGAR,99
15736,DeWITT,0
15737,MADISON,22241
15737,JERSEY,469
15738,MADISON,16612
15738,ST. CLAIR,3077
15739,MADISON,14975
15739,ST. CLAIR,3474
15740,ST. CLAIR,9425
15740,MADISON,1477
15741,ST. CLAIR,14048
15741,MADISON,3200
15742,ST. CLAIR,21956
15742,MADISON,1130
15743,JACKSON,10392
15743,WASHINGTON,4488
15743,PERRY,4425
15743,UNION,2175
15743,CLINTON,1340
15744,JACKSON,5020
15744,PERRY,1032
15744,WASHINGTON,966
15744,UNION,536
15744,CLINTON,285
15745,MONROE,5551
15745,ST. CLAIR,5551
15745,RANDOLPH,4708
15745,PERRY,658
15746,ST. CLAIR,7153
15746,RANDOLPH,6779
15746,MONROE,6290
15746,PERRY,896
15747,WILLIAMSON,18498
15747,FRANKLIN,11232
15747,HAMILTON,1478
15748,SALINE,5996
15748,MASSAC,3763
15748,JOHNSON,3528
15748,UNION,2867
15748,PULASKI,2264
15748,ALEXANDER,2148
15748,HARDIN,1706
15748,GALLATIN,1676
15748,WHITE,1563
15748,POPE,1547
15748,HAMILTON,418
15749,LAKE,21598
15750,LAKE,14738
15751,WILL,60087
15751,LaSALLE,19339
15751,KANKAKEE,18749
15751,McLEAN,13620
15751,GRUNDY,9630
15751,BUREAU,6792
15751,WOODFORD,803
15751,LIVINGSTON,88
15752,WILL,49208
15752,LaSALLE,14259
15752,KANKAKEE,13743
15752,McLEAN,8168
15752,GRUNDY,6996
15752,BUREAU,3246
15752,WOODFORD,334
15752,LIVINGSTON,65
15753,COOK,8851
15754,COOK,21813
15755,WILL,38957
15756,ST. CLAIR,28183
15756,WILLIAMSON,9506
15756,MADISON,8643
15756,MONROE,5721
15756,JACKSON,5643
15756,FRANKLIN,4958
15756,RANDOLPH,4319
15756,UNION,2659
15756,PERRY,2567
15756,PULASKI,970
15756,ALEXANDER,877
15757,ST. CLAIR,50361
15757,MADISON,19164
15757,WILLIAMSON,10229
15757,JACKSON,9538
15757,FRANKLIN,7486
15757,RANDOLPH,6955
15757,MONROE,5904
15757,PERRY,4586
15757,UNION,3573
15757,ALEXANDER,1776
15757,PULASKI,1700
15758,ST. CLAIR,2259
15758,JACKSON,1170
15758,MADISON,1152
15758,WILLIAMSON,891
15758,FRANKLIN,575
15758,RANDOLPH,352
15758,PERRY,315
15758,UNION,306
15758,MONROE,235
15758,ALEXANDER,67
15758,PULASKI,65
15759,COOK,22272
15760,DuPAGE,79821
15760,WILL,47663
15760,COOK,24648
15761,DuPAGE,44367
15761,WILL,32379
15761,COOK,9535
15762,COOK,21617
15763,COOK,52254
15764,ROCK ISLAND,34833
15764,WHITESIDE,14801
15764,HENRY,12926
15764,MERCER,4841
15765,KANE,64331
15765,KENDALL,16352
15765,DeKALB,10125
15765,DuPAGE,7672
15765,LEE,6336
15765,HENRY,5710
15765,WHITESIDE,1674
15765,BUREAU,169
15766,KANE,58026
15766,KENDALL,13508
15766,DeKALB,11141
15766,DuPAGE,6563
15766,LEE,4150
15766,HENRY,3261
15766,WHITESIDE,1907
15766,BUREAU,89
15767,KANE,4529
15767,KENDALL,1169
15767,DeKALB,962
15767,DuPAGE,544
15767,LEE,419
15767,HENRY,193
15767,WHITESIDE,124
15767,BUREAU,9
15768,COOK,21432
15769,WILL,17529
15770,WILL,17865
15771,CHAMPAIGN,30133
15771,McLEAN,19236
15771,VERMILION,13635
15771,COLES,9681
15771,LIVINGSTON,8656
15771,IROQUOIS,8580
15771,DOUGLAS,4870
15771,EDGAR,4755
15771,CRAWFORD,4748
15771,MACON,4739
15771,PIATT,4715
15771,CLARK,4058
15771,DeWITT,3546
15771,FORD,3466
15771,MOULTRIE,3178
15771,CUMBERLAND,2816
15771,WABASH,2238
15771,LAWRENCE,1654
15771,SALINE,904
15771,WHITE,902
15771,EDWARDS,225
15771,GALLATIN,180
15772,CHAMPAIGN,23774
15772,McLEAN,10822
15772,VERMILION,8758
15772,COLES,5150
15772,LIVINGSTON,3617
15772,MACON,2211
15772,DeWITT,2172
15772,CRAWFORD,2160
15772,EDGAR,2131
15772,PIATT,2044
15772,CLARK,2043
15772,IROQUOIS,1885
15772,MOULTRIE,1638
15772,DOUGLAS,1560
15772,CUMBERLAND,1420
15772,FORD,1148
15772,LAWRENCE,1064
15772,WABASH,1003
15772,SALINE,751
15772,WHITE,387
15772,GALLATIN,163
15772,EDWARDS,47
15773,COOK,20827
15774,WILL,16280
15775,WILL,18576
15776,KANE,97481
15776,KENDALL,24198
15776,DeKALB,22467
15777,WINNEBAGO,50943
15777,McHENRY,39227
15777,OGLE,12023
15777,BOONE,10038
15777,STEPHENSON,8987
15777,JoDAVIESS,4995
15777,DeKALB,4442
15777,WHITESIDE,4408
15777,CARROLL,3236
15778,WINNEBAGO,28294
15778,McHENRY,15595
15778,STEPHENSON,5250
15778,OGLE,4532
15778,BOONE,4195
15778,JoDAVIESS,2652
15778,WHITESIDE,2258
15778,CARROLL,1676
15778,DeKALB,1585
15779,WINNEBAGO,2913
15779,McHENRY,2411
15779,OGLE,683
15779,BOONE,680
15779,STEPHENSON,567
15779,DeKALB,382
15779,JoDAVIESS,349
15779,WHITESIDE,222
15779,CARROLL,218
15780,COOK,17987
15781,COOK,42253
15782,GRUNDY,7992
15783,GRUNDY,8676
15784,ROCK ISLAND,23054
15784,ADAMS,13926
15784,MACON,9116
15784,MACOUPIN,8400
15784,KNOX,6810
15784,McDONOUGH,5494
15784,FULTON,4787
15784,HANCOCK,4588
15784,HENRY,4564
15784,WHITESIDE,3688
15784,MERCER,3670
15784,WARREN,3414
15784,SANGAMON,2961
15784,MONTGOMERY,2337
15784,HENDERSON,1671
15784,GREENE,1219
15784,CHRISTIAN,1078
15784,CALHOUN,1064
15784,PIKE,926
15784,JERSEY,844
15784,FAYETTE,366
15784,SHELBY,331
15784,MADISON,275
15785,ROCK ISLAND,22060
15785,MACON,7975
15785,MACOUPIN,7147
15785,KNOX,7005
15785,FULTON,6146
15785,ADAMS,4514
15785,WHITESIDE,4161
15785,SANGAMON,3979
15785,HENRY,3909
15785,McDONOUGH,3266
15785,MERCER,2804
15785,WARREN,2375
15785,MONTGOMERY,2125
15785,HANCOCK,1853
15785,HENDERSON,1590
15785,CALHOUN,1126
15785,GREENE,856
15785,CHRISTIAN,789
15785,JERSEY,537
15785,PIKE,470
15785,MADISON,284
15785,FAYETTE,272
15785,SHELBY,211
15786,ROCK ISLAND,1541
15786,MACON,937
15786,MACOUPIN,779
15786,ADAMS,705
15786,FULTON,668
15786,KNOX,552
15786,SANGAMON,489
15786,McDONOUGH,453
15786,HENRY,413
15786,WHITESIDE,405
15786,HANCOCK,341
15786,MERCER,314
15786,MONTGOMERY,248
15786,WARREN,237
15786,HENDERSON,174
15786,GREENE,146
15786,CHRISTIAN,142
15786,PIKE,92
15786,CALHOUN,78
15786,JERSEY,51
15786,FAYETTE,38
15786,SHELBY,37
15786,MADISON,21
15787,COOK,19096
15788,COOK,23134
15789,PEORIA,32812
15789,TAZEWELL,32393
15789,SANGAMON,24593
15789,WOODFORD,10078
15789,MACON,7863
15789,MORGAN,7665
15789,LOGAN,6940
15789,ADAMS,3770
15789,MENARD,3522
15789,PIKE,3486
15789,MASON,3298
15789,MARSHALL,3086
15789,CASS,2709
15789,SCHUYLER,2063
15789,KNOX,1667
15789,BROWN,1619
15789,PUTNAM,1534
15789,STARK,1414
15789,SCOTT,1323
15789,BUREAU,1033
15790,PEORIA,16166
15790,TAZEWELL,11091
15790,SANGAMON,10303
15790,MACON,3152
15790,MORGAN,2552
15790,WOODFORD,2010
15790,LOGAN,1449
15790,MASON,1383
15790,PIKE,1121
15790,BUREAU,1064
15790,MENARD,1036
15790,CASS,947
15790,MARSHALL,915
15790,PUTNAM,721
15790,SCHUYLER,713
15790,ADAMS,675
15790,KNOX,592
15790,BROWN,399
15790,STARK,386
15790,SCOTT,371
15791,PEORIA,3663
15791,TAZEWELL,2205
15791,SANGAMON,1549
15791,WOODFORD,672
15791,MORGAN,533
15791,MACON,395
15791,LOGAN,340
15791,MARSHALL,296
15791,MENARD,241
15791,MASON,205
15791,PIKE,167
15791,CASS,155
15791,ADAMS,142
15791,SCHUYLER,140
15791,STARK,124
15791,BUREAU,114
15791,KNOX,104
15791,BROWN,73
15791,PUTNAM,72
15791,SCOTT,66
15792,COOK,28154
15793,BOONE,6809
15794,LAKE,22446
15795,LAKE,11826
15796,MADISON,34615
15796,SANGAMON,19957
15796,EFFINGHAM,10119
15796,CLINTON,9733
15796,JEFFERSON,8598
15796,MARION,8143
15796,CHRISTIAN,7221
15796,WAYNE,5537
15796,SHELBY,5527
15796,FAYETTE,4497
15796,WASHINGTON,4288
15796,SALINE,4248
15796,JERSEY,4174
15796,BOND,3723
15796,RICHLAND,3722
15796,CLAY,3652
15796,JOHNSON,3432
15796,MASSAC,3419
15796,MONTGOMERY,3385
15796,JASPER,2905
15796,WHITE,2859
15796,HAMILTON,2302
15796,LAWRENCE,1651
15796,EDWARDS,1647
15796,GREENE,1545
15796,POPE,1416
15796,HARDIN,1352
15796,GALLATIN,991
15796,WILLIAMSON,972
15796,WABASH,536
15797,MADISON,17574
15797,SANGAMON,8035
15797,MARION,3679
15797,JEFFERSON,3641
15797,CLINTON,3152
15797,CHRISTIAN,3093
15797,EFFINGHAM,2716
15797,SHELBY,1991
15797,JERSEY,1935
15797,SALINE,1867
15797,BOND,1770
15797,FAYETTE,1559
15797,WASHINGTON,1455
15797,MONTGOMERY,1427
15797,RICHLAND,1359
15797,MASSAC,1353
15797,JOHNSON,1124
15797,WAYNE,1118
15797,CLAY,1105
15797,WHITE,1053
15797,JASPER,1050
15797,HAMILTON,1041
15797,GALLATIN,739
15797,HARDIN,667
15797,LAWRENCE,661
15797,GREENE,571
15797,POPE,550
15797,WILLIAMSON,397
15797,EDWARDS,301
15797,WABASH,149
15798,COOK,7485
15799,COOK,16852
15800,COOK,45801
15800,WILL,2051
15801,COOK,998662
15802,COOK,999562
15803,WILL,34160
15804,COOK,148170
15805,COOK,6963
15806,COOK,7210
15807,COOK,17517
15808,COOK,23210
15809,COOK,21850
15810,DuPAGE,222152
15810,LAKE,154508
15810,KANE,98866
15810,McHENRY,75922
15810,WINNEBAGO,61701
15810,KENDALL,24579
15810,DeKALB,22800
15810,OGLE,14047
15810,BOONE,12425
15810,STEPHENSON,11787
15810,LEE,9091
15810,JoDAVIESS,6400
15810,CARROLL,4337
15811,COOK,7614
15812,COOK,15599
15813,COOK,12314
15813,KANE,5788
15814,COOK,12472
15814,KANE,6215
15815,COOK,9845
15816,COOK,9699
15817,SANGAMON,59111
15817,McLEAN,42471
15817,CHAMPAIGN,38168
15817,MACON,30198
15817,ADAMS,20256
15817,VERMILION,18481
15817,MACOUPIN,12697
15817,COLES,12694
15817,WOODFORD,11440
15817,LIVINGSTON,10288
15817,MORGAN,9300
15817,LOGAN,7288
15817,JERSEY,5911
15817,PIATT,5826
15817,EDGAR,5628
15817,DOUGLAS,5569
15817,CLARK,5014
15817,PIKE,4972
15817,DeWITT,4712
15817,MOULTRIE,4022
15817,FORD,3945
15817,MENARD,3923
15817,MASON,3808
15817,CUMBERLAND,3665
15817,GREENE,3527
15817,CASS,3113
15817,SCHUYLER,2314
15817,BROWN,1600
15817,CALHOUN,1480
15817,SCOTT,1430
15818,COOK,24358
15819,KANE,54346
15819,KENDALL,14996
15819,LaSALLE,1500
15820,KANE,23910
15820,KENDALL,6886
15820,LaSALLE,648
15821,COOK,5920
15822,COOK,29914
15823,COOK,30209
15824,COOK,63676
15825,COOK,24428
15826,DuPAGE,16104
15826,COOK,15539
15826,KANE,5546
15827,COOK,9911
15827,DuPAGE,9415
15827,KANE,2460
15828,COOK,24762
15829,COOK,25479
15829,WILL,404
15830,COOK,148215
15830,WILL,2451
15831,COOK,10380
15831,WILL,184
15832,COOK,10711
15833,COOK,22546
15834,COOK,24772
15835,LAKE,34308
15836,LAKE,29850
15837,COOK,18396
15838,COOK,25924
15839,COOK,961795
15840,COOK,25719
15841,WINNEBAGO,28145
15843,COOK,15450
15845,COOK,8799
15846,COOK,21874
15847,DuPAGE,218791
15847,LAKE,153022
15847,KANE,97969
15847,McHENRY,75382
15847,WINNEBAGO,63063
15847,KENDALL,24266
15847,DeKALB,22570
15847,OGLE,13931
15847,BOONE,12332
15847,STEPHENSON,11692
15847,LEE,9012
15847,JoDAVIESS,6341
15847,CARROLL,4290
15848,COOK,14002
15848,WILL,2267
15849,COOK,14953
15849,WILL,2491
15850,PEORIA,23715
15850,KNOX,13947
15850,WOODFORD,7336
15850,BUREAU,6826
15850,HENRY,6054
15850,MARSHALL,3627
15850,STARK,1681
15851,COOK,34715
15852,COOK,10487
15853,COOK,5526
15854,COOK,903599
15855,COOK,66627
15856,WILL,102021
15857,WILL,83085
15858,COOK,336409
15859,COOK,782279
15860,COOK,40479
15861,COOK,116120
15862,COOK,10028
15863,COOK,9363
15864,COOK,81758
15865,COOK,11889
15866,KANKAKEE,11695
15866,WILL,9802
15866,COOK,5628
15866,IROQUOIS,602
15867,COOK,14704
15867,KANKAKEE,10072
15867,WILL,9088
15867,IROQUOIS,285
15868,DuPAGE,16241
15868,COOK,7296
15869,DuPAGE,7702
15869,COOK,6464
15870,DuPAGE,23007
15871,DuPAGE,12868
15872,KANE,5702
15872,COOK,1916
15873,KANE,6339
15873,COOK,1979
15874,WILL,38663
15875,COOK,9886
15876,COOK,11321
15877,DuPAGE,16872
15879,DuPAGE,15957
15880,DuPAGE,11469
15881,PEORIA,20659
15881,TAZEWELL,15370
15881,FULTON,7445
15882,DuPAGE,22924
15883,DuPAGE,10281
15884,DuPAGE,1356
15885,DuPAGE,22234
15885,WILL,2367
15886,DuPAGE,11296
15886,WILL,1271
15887,KANE,29753
15888,KANE,15799
15889,MACOUPIN,7633
15889,MORGAN,5901
15889,CHRISTIAN,4702
15889,MONTGOMERY,4676
15889,JERSEY,3760
15889,PIKE,3436
15889,GREENE,2254
15889,MADISON,1646
15889,CALHOUN,1115
15889,FAYETTE,337
15889,SHELBY,154
15890,MACOUPIN,8820
15890,CHRISTIAN,5028
15890,MONTGOMERY,4885
15890,MORGAN,4805
15890,JERSEY,3203
15890,GREENE,2146
15890,PIKE,1899
15890,MADISON,1297
15890,CALHOUN,1207
15890,FAYETTE,315
15890,SHELBY,128
15891,EFFINGHAM,8675
15891,CLINTON,7706
15891,MARION,6417
15891,MONTGOMERY,6264
15891,CHRISTIAN,5886
15891,SHELBY,4736
15891,FAYETTE,4143
15891,CLAY,2930
15891,JASPER,2352
15892,CHRISTIAN,6224
15892,MARION,4863
15892,CLINTON,4141
15892,EFFINGHAM,3574
15892,MONTGOMERY,3043
15892,SHELBY,2937
15892,FAYETTE,2199
15892,CLAY,1405
15892,JASPER,1301
15893,MARION,6241
15894,MARION,5579
15895,COOK,63273
15896,COOK,6808
15897,COOK,14064
15898,COOK,48129
15899,KANE,22515
15899,KENDALL,14589
15899,LaSALLE,1450
15900,KANE,9919
15900,KENDALL,7260
15900,LaSALLE,672
15901,LAKE,26673
15901,COOK,104
15902,LAKE,11854
15902,COOK,148
15903,MACON,12337
15903,MADISON,8285
15903,ST. CLAIR,5569
15903,FAYETTE,3955
15903,BOND,3432
15903,CLINTON,2804
15903,MOULTRIE,2652
15903,SHELBY,2476
15903,EFFINGHAM,1499
15904,MACON,11469
15904,MADISON,3845
15904,ST. CLAIR,2466
15904,MOULTRIE,2157
15904,BOND,2054
15904,FAYETTE,1878
15904,SHELBY,1713
15904,CLINTON,878
15904,EFFINGHAM,606
15905,LAKE,15951
15905,McHENRY,15031
15905,COOK,2497
15906,CHAMPAIGN,20872
15906,VERMILION,11711
15907,COOK,19666
15907,LAKE,2093
15908,COOK,10789
15908,LAKE,1137
15909,COOK,19521
15910,COOK,12013
15911,CLINTON,8183
15912,DuPAGE,11973
15912,KANE,5439
15912,COOK,2192
15913,DuPAGE,7641
15913,KANE,2505
15913,COOK,1687
15914,COLES,10936
15914,EDGAR,5214
15914,DOUGLAS,5037
15914,PIATT,4825
15914,CHAMPAIGN,4709
15914,CRAWFORD,4470
15914,CLARK,4418
15914,CUMBERLAND,3185
15914,SHELBY,2672
15914,LAWRENCE,2411
15914,EFFINGHAM,2144
15914,WABASH,1548
15914,DeWITT,0
15915,COOK,10871
15915,DuPAGE,2896
15916,COOK,11435
15916,DuPAGE,2990
15917,COOK,9202
15918,COOK,14537
15919,ADAMS,13114
15919,PIKE,3357
15919,MENARD,3058
15919,MASON,2366
15919,CASS,1923
15919,SCHUYLER,1559
15919,BROWN,1226
15919,CALHOUN,899
15920,ADAMS,10434
15920,PIKE,2644
15920,MASON,2018
15920,CASS,1648
15920,MENARD,1278
15920,SCHUYLER,1182
15920,CALHOUN,1046
15920,BROWN,794
15921,LAKE,14556
15921,COOK,4381
15922,LAKE,19088
15922,COOK,5922
15923,JACKSON,8859
15923,MONROE,8094
15923,ST. CLAIR,7986
15923,RANDOLPH,6667
15923,PERRY,4646
15923,WASHINGTON,4312
15923,UNION,1778
15923,CLINTON,1377
15924,JACKSON,7142
15924,RANDOLPH,4989
15924,ST. CLAIR,4799
15924,MONROE,3761
15924,PERRY,2853
15924,WASHINGTON,1517
15924,UNION,1048
15924,CLINTON,371
15925,LAKE,13249
15925,COOK,1365
15926,LAKE,14020
15926,COOK,2439
15927,MASON,4107
15928,VERMILION,18475
15928,COLES,12710
15928,EDGAR,5799
